Date,Company,Open,High,Low,Close,Volume
2023-11-01 00:00:00+01:00,Deutsche Lufthansa AG,6.383376775953567,6.383376775953567,6.226588696990703,6.28203821182251,5037440
2023-11-02 00:00:00+01:00,Deutsche Lufthansa AG,6.577449682487938,6.818367755011028,6.558329207777662,6.726589202880859,12447464
2023-11-03 00:00:00+01:00,Deutsche Lufthansa AG,6.797335204947718,7.2906437140449505,6.785862829225816,7.200777530670166,13521431
2023-11-06 00:00:00+01:00,Deutsche Lufthansa AG,7.343225575447246,7.409191053980352,7.029649423904751,7.069802284240723,6420490
2023-11-07 00:00:00+01:00,Deutsche Lufthansa AG,7.010528752829332,7.180701110615071,6.988539956688513,7.093702793121338,3796720
2023-11-08 00:00:00+01:00,Deutsche Lufthansa AG,7.060242066818937,7.398674415362144,7.060242066818937,7.333664894104004,6016708
2023-11-09 00:00:00+01:00,Deutsche Lufthansa AG,7.295424295749311,7.432135943887177,7.269611677073615,7.413971424102783,4035029
2023-11-10 00:00:00+01:00,Deutsche Lufthansa AG,7.346093339567631,7.346093339567631,7.166360514174388,7.227546215057373,5838496
2023-11-13 00:00:00+01:00,Deutsche Lufthansa AG,7.228502066122294,7.39676251318906,7.228502066122294,7.359477519989014,3317319
2023-11-14 00:00:00+01:00,Deutsche Lufthansa AG,7.370949937342667,7.491408971489116,7.29255567329938,7.445519924163818,5831042
2023-11-15 00:00:00+01:00,Deutsche Lufthansa AG,7.4579484608747535,7.610912260087483,7.4483879954899175,7.571715354919434,4743185
2023-11-16 00:00:00+01:00,Deutsche Lufthansa AG,7.552595000157285,7.6147366585429666,7.460816445648873,7.50001335144043,3489050
2023-11-17 00:00:00+01:00,Deutsche Lufthansa AG,7.544946600095791,7.703646127687754,7.503837329316855,7.647241115570068,5290330
2023-11-20 00:00:00+01:00,Deutsche Lufthansa AG,7.681658078907222,7.724679262003593,7.589879980445179,7.607088088989258,4296290
2023-11-21 00:00:00+01:00,Deutsche Lufthansa AG,7.62907686151441,7.706514717316857,7.495233535766602,7.495233535766602,3472252
2023-11-22 00:00:00+01:00,Deutsche Lufthansa AG,7.466552487424165,7.664449834998721,7.438827958473179,7.627164840698242,3577329
2023-11-23 00:00:00+01:00,Deutsche Lufthansa AG,7.550682478363922,7.566935087095454,7.4101470112831045,7.477068901062012,4505145
2023-11-24 00:00:00+01:00,Deutsche Lufthansa AG,7.497145180189816,7.525826119765247,7.440739712248192,7.488541126251221,2020026
2023-11-27 00:00:00+01:00,Deutsche Lufthansa AG,7.471332781829277,7.602308240643779,7.338445412276311,7.383378505706787,3535110
2023-11-28 00:00:00+01:00,Deutsche Lufthansa AG,7.323148421991112,7.477068626061105,7.312632457545082,7.444563865661621,3213931
2023-11-29 00:00:00+01:00,Deutsche Lufthansa AG,7.452211963722972,7.743799763713187,7.452211963722972,7.667317867279053,6602419
2023-11-30 00:00:00+01:00,Deutsche Lufthansa AG,7.686437903323948,7.764831710590104,7.543990074571174,7.6290764808654785,7763271
2023-12-01 00:00:00+01:00,Deutsche Lufthansa AG,7.668273379565421,7.87573072913072,7.668273379565421,7.860434532165527,6894316
2023-12-04 00:00:00+01:00,Deutsche Lufthansa AG,7.88720322865745,7.9808932343097725,7.87190703145203,7.947432518005371,5189082
2023-12-05 00:00:00+01:00,Deutsche Lufthansa AG,7.905367930713366,7.97324577610299,7.8891153219219055,7.953169345855713,2647081
2023-12-06 00:00:00+01:00,Deutsche Lufthansa AG,7.963685446708074,8.20747184753418,7.963685446708074,8.20747184753418,6910761
2023-12-07 00:00:00+01:00,Deutsche Lufthansa AG,7.915883464726282,8.050682736936421,7.8049844429183555,8.03921127319336,8462478
2023-12-08 00:00:00+01:00,Deutsche Lufthansa AG,7.992365814741747,8.07362794716241,7.972289384445177,7.996190547943115,3454672
2023-12-11 00:00:00+01:00,Deutsche Lufthansa AG,7.912059836896896,7.934048177212791,7.7916003472888855,7.80116081237793,4184746
2023-12-12 00:00:00+01:00,Deutsche Lufthansa AG,7.782040992803732,7.858522891998291,7.717030557925816,7.858522891998291,4213579
2023-12-13 00:00:00+01:00,Deutsche Lufthansa AG,7.836533476304538,7.906324142396776,7.60708778349567,7.638636589050293,5837886
2023-12-14 00:00:00+01:00,Deutsche Lufthansa AG,7.743800168708092,7.907279934571684,7.737108025213515,7.812633514404297,5934589
2023-12-15 00:00:00+01:00,Deutsche Lufthansa AG,7.869038603576372,7.915883605771613,7.712250988794221,7.779172420501709,5344160
2023-12-18 00:00:00+01:00,Deutsche Lufthansa AG,7.6768776939059755,7.743800039471051,7.586055552623266,7.618560314178467,3596943
2023-12-19 00:00:00+01:00,Deutsche Lufthansa AG,7.483760831511602,7.759096025676327,7.447431793640521,7.74953556060791,3982877
2023-12-20 00:00:00+01:00,Deutsche Lufthansa AG,7.789688389144521,7.80785290800855,7.638636506255506,7.770568370819092,3505368
2023-12-21 00:00:00+01:00,Deutsche Lufthansa AG,7.695998449671533,7.746667273637362,7.651065357730915,7.719898700714111,2416661
2023-12-22 00:00:00+01:00,Deutsche Lufthansa AG,7.682614386293489,7.7954253250235785,7.628120827659031,7.687394618988037,2314867
2023-12-27 00:00:00+01:00,Deutsche Lufthansa AG,7.687394494866613,7.708426424299649,7.652977367063264,7.686438083648682,2185520
2023-12-28 00:00:00+01:00,Deutsche Lufthansa AG,7.677833914034883,7.717030362129313,7.634812732862457,7.668273448944092,2433219
2023-12-29 00:00:00+01:00,Deutsche Lufthansa AG,7.679745853975417,7.69408655166626,7.5937034913026356,7.69408655166626,1709029
2024-01-02 00:00:00+01:00,Deutsche Lufthansa AG,7.578407228387599,7.63863651704152,7.410146781726432,7.440739631652832,5642460
2024-01-03 00:00:00+01:00,Deutsche Lufthansa AG,7.384334418652842,7.443607754017435,7.2198982435195,7.2629194259643555,4892087
2024-01-04 00:00:00+01:00,Deutsche Lufthansa AG,7.229458228446037,7.352785587310791,7.224678451643588,7.352785587310791,3778511
2024-01-05 00:00:00+01:00,Deutsche Lufthansa AG,7.313588818108968,7.476113084979759,7.230414773917096,7.44838809967041,4139527
2024-01-08 00:00:00+01:00,Deutsche Lufthansa AG,7.437871722508846,7.594659336686423,7.403454595590796,7.577451229095459,3789623
2024-01-09 00:00:00+01:00,Deutsche Lufthansa AG,7.600395938254686,7.61473663651858,7.500013329747862,7.581275463104248,2607069
2024-01-10 00:00:00+01:00,Deutsche Lufthansa AG,7.546858388073321,7.587967202315789,7.453167928067708,7.470376491546631,3218868
2024-01-11 00:00:00+01:00,Deutsche Lufthansa AG,7.361389378876863,7.488541010516749,7.306896278327831,7.337489128112793,4045841
2024-01-12 00:00:00+01:00,Deutsche Lufthansa AG,7.35660962933356,7.39867439905822,7.111867286020733,7.192173004150391,5420655
2024-01-15 00:00:00+01:00,Deutsche Lufthansa AG,7.207469773317385,7.250490954934121,7.167316913604736,7.167316913604736,3395450
