Date,Company,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,NVIDIA Corporation,29.765494136324673,30.66000627931691,29.7355432643999,30.070985794067383,391547000
2022-01-04 00:00:00-05:00,NVIDIA Corporation,30.22673196562964,30.417414835885722,28.30193349857539,29.241371154785156,527154000
2022-01-05 00:00:00-05:00,NVIDIA Corporation,28.900930584702312,29.367156106933656,27.487283342694774,27.558164596557617,498064000
2022-01-06 00:00:00-05:00,NVIDIA Corporation,27.594105432830812,28.390780754278314,27.020061315779476,28.13121223449707,454186000
2022-01-07 00:00:00-05:00,NVIDIA Corporation,28.094272023260885,28.3748055539438,27.012070489512432,27.20175552368164,409939000
2022-01-10 00:00:00-05:00,NVIDIA Corporation,26.53686513650819,27.42339121729119,25.601420627020225,27.35450553894043,594681000
2022-01-11 00:00:00-05:00,NVIDIA Corporation,27.277637474810813,28.01840616260939,26.794441772839388,27.770816802978516,404089000
2022-01-12 00:00:00-05:00,NVIDIA Corporation,28.020394902092118,28.547518049754746,27.562157425432886,27.9525089263916,383413000
2022-01-13 00:00:00-05:00,NVIDIA Corporation,28.331877745975987,28.432709872765688,26.454000538070343,26.530874252319336,540171000
2022-01-14 00:00:00-05:00,NVIDIA Corporation,26.256332132191215,27.151844065989813,26.166481411018356,26.897266387939453,395832000
2022-01-18 00:00:00-05:00,NVIDIA Corporation,26.216396734938307,26.593769342704906,25.727210585368734,25.859989166259766,424270000
2022-01-19 00:00:00-05:00,NVIDIA Corporation,26.0356999320055,26.49892832131284,25.010404695653143,25.025379180908203,488315000
2022-01-20 00:00:00-05:00,NVIDIA Corporation,25.261988581437013,25.536531617661183,24.038022374582336,24.10990333557129,435181000
2022-01-21 00:00:00-05:00,NVIDIA Corporation,23.46797032239666,24.781785297777425,23.22437596365487,23.33519172668457,718958000
2022-01-24 00:00:00-05:00,NVIDIA Corporation,22.2929231470104,23.3411789632301,20.853318010342655,23.333192825317383,913982000
2022-01-25 00:00:00-05:00,NVIDIA Corporation,22.5085634982334,22.904905572344614,21.96347056463895,22.28693199157715,664616000
2022-01-26 00:00:00-05:00,NVIDIA Corporation,23.201417250189568,24.017060321667454,22.262977283715227,22.734193801879883,755959000
2022-01-27 00:00:00-05:00,NVIDIA Corporation,23.52886820255398,23.955159252338138,21.639009808623186,21.907564163208008,573353000
2022-01-28 00:00:00-05:00,NVIDIA Corporation,21.97545014030814,22.82004610193426,21.260639391449324,22.80207633972168,543774000
2022-01-31 00:00:00-05:00,NVIDIA Corporation,23.143512769462646,24.46831127131199,23.013729431519465,24.445348739624023,564680000
2022-02-01 00:00:00-05:00,NVIDIA Corporation,25.062319478076446,25.103251770657277,23.850334402918143,24.59709358215332,518925000
2022-02-02 00:00:00-05:00,NVIDIA Corporation,25.751175898285492,25.77413652411393,24.512235152700143,25.200092315673828,543419000
2022-02-03 00:00:00-05:00,NVIDIA Corporation,24.417390898008602,25.03536261217164,23.74051713033436,23.90823745727539,410178000
2022-02-04 00:00:00-05:00,NVIDIA Corporation,23.932195820431403,24.594095048880515,23.59276022101229,24.27861976623535,354829000
2022-02-07 00:00:00-05:00,NVIDIA Corporation,24.33153324651553,25.140187815077873,24.16181543294746,24.68694305419922,376868000
2022-02-08 00:00:00-05:00,NVIDIA Corporation,24.318557662618577,25.18811188999461,23.940187179976856,25.066314697265625,410359000
2022-02-09 00:00:00-05:00,NVIDIA Corporation,25.57945595604167,26.680625130900797,25.310903513084142,26.66065788269043,524282000
2022-02-10 00:00:00-05:00,NVIDIA Corporation,25.951841637597003,26.880295969754695,25.557496994561266,25.781124114990234,513200000
2022-02-11 00:00:00-05:00,NVIDIA Corporation,25.872969995760105,26.108578207362118,23.733528537307695,23.90923500061035,605472000
2022-02-14 00:00:00-05:00,NVIDIA Corporation,23.89426018632499,24.833697741952953,23.715556543470306,24.226707458496094,440424000
2022-02-15 00:00:00-05:00,NVIDIA Corporation,24.90757702224009,26.50092788192598,24.742851958997832,26.451011657714844,699869000
2022-02-16 00:00:00-05:00,NVIDIA Corporation,26.215401395235045,26.537865053396988,25.50957453823777,26.466981887817383,732676000
2022-02-17 00:00:00-05:00,NVIDIA Corporation,25.58744515408169,25.742188489947967,24.124879275099264,24.466310501098633,810595000
2022-02-18 00:00:00-05:00,NVIDIA Corporation,24.62703856790459,24.94451132765871,23.06164331133119,23.60274314880371,761255000
2022-02-22 00:00:00-05:00,NVIDIA Corporation,22.99675186607909,24.02404261438531,22.96181013342797,23.35116195678711,633422000
2022-02-23 00:00:00-05:00,NVIDIA Corporation,23.762478201075112,24.11489270479271,22.263971073182564,22.34982681274414,566511000
2022-02-24 00:00:00-05:00,NVIDIA Corporation,20.980106579835613,23.76048227912368,20.855314126890256,23.708568572998047,735801000
2022-02-25 00:00:00-05:00,NVIDIA Corporation,23.681613084974376,24.176787885965194,23.342177486368662,24.11688804626465,528866000
2022-02-28 00:00:00-05:00,NVIDIA Corporation,23.952167678410035,24.624050660177833,23.667641004162043,24.344514846801758,477319000
2022-03-01 00:00:00-05:00,NVIDIA Corporation,24.250668339961535,24.33652598998969,23.09359231167068,23.438018798828125,412056000
2022-03-02 00:00:00-05:00,NVIDIA Corporation,23.720597343022494,24.372624066003727,23.380105925835814,24.18390464782715,389642000
2022-03-03 00:00:00-05:00,NVIDIA Corporation,24.225841178728494,24.289746880511846,23.434023727575262,23.678659439086914,365095000
2022-03-04 00:00:00-05:00,NVIDIA Corporation,23.349149582991323,23.644707956318822,22.448493484855753,22.901817321777344,431415000
2022-03-07 00:00:00-05:00,NVIDIA Corporation,22.782997926966594,22.998677555771746,21.298214316888117,21.320180892944336,450821000
2022-03-08 00:00:00-05:00,NVIDIA Corporation,21.27724677653785,22.339660452548646,20.61922837788055,21.48194122314453,557467000
2022-03-09 00:00:00-05:00,NVIDIA Corporation,22.353633755931707,23.185392443347915,22.213843020065433,22.979700088500977,492742000
2022-03-10 00:00:00-05:00,NVIDIA Corporation,22.497423605794957,22.754040584396947,21.84939060205411,22.624235153198242,428066000
2022-03-11 00:00:00-05:00,NVIDIA Corporation,22.987689188437532,23.110506975941554,22.01314390939732,22.06706428527832,367209000
2022-03-14 00:00:00-04:00,NVIDIA Corporation,21.836412254664513,22.22882629079471,21.12747114730811,21.298215866088867,385354000
2022-03-15 00:00:00-04:00,NVIDIA Corporation,21.48593114309969,23.003666327858625,21.290224097223167,22.938762664794922,491996000
2022-03-16 00:00:00-04:00,NVIDIA Corporation,23.464983186507098,24.560348693740124,23.13747281550986,24.45949935913086,671422000
2022-03-17 00:00:00-04:00,NVIDIA Corporation,24.084058193369994,24.804980515668674,23.870376386622226,24.729095458984375,471941000
2022-03-18 00:00:00-04:00,NVIDIA Corporation,24.762043546046197,26.529406294109233,24.587305098288375,26.413578033447266,730719000
2022-03-21 00:00:00-04:00,NVIDIA Corporation,26.46749755994307,27.111536797188958,25.928301387968048,26.69415855407715,591727000
2022-03-22 00:00:00-04:00,NVIDIA Corporation,26.687166944552427,27.19740696493751,26.03314433667969,26.48447036743164,547007000
2022-03-23 00:00:00-04:00,NVIDIA Corporation,26.0870658845111,26.572341697060686,25.53688830770324,25.595800399780273,502120000
2022-03-24 00:00:00-04:00,NVIDIA Corporation,26.127005000420777,28.27779420939195,25.8683902128189,28.108047485351562,877379000
2022-03-25 00:00:00-04:00,NVIDIA Corporation,27.84444125922463,28.315737960951427,27.230358020391172,27.65073013305664,579016000
2022-03-28 00:00:00-04:00,NVIDIA Corporation,27.71463352647861,28.207896760657043,27.16545209285959,28.176942825317383,425494000
2022-03-29 00:00:00-04:00,NVIDIA Corporation,28.65223221868811,28.902857575866513,27.938297713505282,28.613290786743164,488984000
2022-03-30 00:00:00-04:00,NVIDIA Corporation,28.26182034254667,28.45353364759291,27.46201345202391,27.64873504638672,463487000
2022-03-31 00:00:00-04:00,NVIDIA Corporation,27.740597661621507,28.205902812313656,27.229361534418242,27.245336532592773,523440000
2022-04-01 00:00:00-04:00,NVIDIA Corporation,27.334203673017093,27.45502363901107,26.22785509776325,26.672191619873047,517235000
2022-04-04 00:00:00-04:00,NVIDIA Corporation,26.688167227293746,27.51693018117655,26.573338843235376,27.319225311279297,397120000
2022-04-05 00:00:00-04:00,NVIDIA Corporation,27.21338526635959,27.27828893534931,25.78152222598664,25.892356872558594,436615000
2022-04-06 00:00:00-04:00,NVIDIA Corporation,24.896843449864054,25.26229726082074,23.967231066800455,24.370628356933594,703833000
2022-04-07 00:00:00-04:00,NVIDIA Corporation,24.404573316992124,24.685154654000193,23.443009219516018,24.171920776367188,557992000
2022-04-08 00:00:00-04:00,NVIDIA Corporation,23.881358180997356,23.887349757691915,23.027632777767174,23.08454704284668,524781000
2022-04-11 00:00:00-04:00,NVIDIA Corporation,22.18089666337446,22.286737693089428,21.627721399278116,21.88433837890625,575207000
2022-04-12 00:00:00-04:00,NVIDIA Corporation,22.503413909768646,22.691133460335326,21.250283161630705,21.471952438354492,662258000
2022-04-13 00:00:00-04:00,NVIDIA Corporation,21.695619837482337,22.466468701458307,21.423025967810332,22.169910430908203,516943000
2022-04-14 00:00:00-04:00,NVIDIA Corporation,22.4714576615267,22.743053536732557,21.13145872585319,21.226316452026367,569097000
2022-04-18 00:00:00-04:00,NVIDIA Corporation,21.16840653083351,22.05508173288565,21.047586566912127,21.750537872314453,525701000
2022-04-19 00:00:00-04:00,NVIDIA Corporation,21.68762874329456,22.339655417772782,21.28223369143071,22.1649169921875,512781000
2022-04-20 00:00:00-04:00,NVIDIA Corporation,22.48344487985388,22.636216754071228,21.16840806534413,21.449987411499023,468974000
2022-04-21 00:00:00-04:00,NVIDIA Corporation,21.676646537173266,22.35862922051823,19.970193839272593,20.152921676635742,656209000
2022-04-22 00:00:00-04:00,NVIDIA Corporation,20.272741885994805,20.455469724375096,19.47093910167444,19.485916137695312,624713000
2022-04-25 00:00:00-04:00,NVIDIA Corporation,19.17338358028632,19.91527634324468,19.067542554043854,19.87234115600586,641566000
2022-04-26 00:00:00-04:00,NVIDIA Corporation,19.68861454859501,19.758509922421833,18.64217605457202,18.760000228881836,653143000
2022-04-27 00:00:00-04:00,NVIDIA Corporation,18.57028200080162,19.138434234103975,18.262742370090756,18.387556076049805,499460000
2022-04-28 00:00:00-04:00,NVIDIA Corporation,18.938731793314755,20.007138730243614,18.46244340116829,19.752517700195312,570327000
2022-04-29 00:00:00-04:00,NVIDIA Corporation,19.373084892727615,20.098002739892543,18.489403613134698,18.519359588623047,500435000
2022-05-02 00:00:00-04:00,NVIDIA Corporation,18.513366975474923,19.544826438878488,18.363590915435953,19.503889083862305,572049000
2022-05-03 00:00:00-04:00,NVIDIA Corporation,19.371085820225925,19.79545354207788,19.104483559492312,19.572784423828125,475751000
2022-05-04 00:00:00-04:00,NVIDIA Corporation,19.893312634412187,20.369601130119573,18.723058173715483,20.303699493408203,648855000
2022-05-05 00:00:00-04:00,NVIDIA Corporation,19.837394179554046,19.895306405441634,18.47243074499455,18.81591796875,626331000
2022-05-06 00:00:00-04:00,NVIDIA Corporation,18.708077118036375,19.48291968758616,17.963188619510532,18.647167205810547,633297000
2022-05-09 00:00:00-04:00,NVIDIA Corporation,18.00712599442022,18.22779542444679,16.801923943519693,16.924741744995117,644455000
2022-05-10 00:00:00-04:00,NVIDIA Corporation,17.66263685688102,18.170879059603845,16.999626873079258,17.568777084350586,761474000
2022-05-11 00:00:00-04:00,NVIDIA Corporation,17.321147470140332,17.726542535689873,16.543309102981745,16.605215072631836,670167000
2022-05-12 00:00:00-04:00,NVIDIA Corporation,16.19482921795703,16.76298149965486,15.54380139786344,16.150894165039062,708728000
2022-05-13 00:00:00-04:00,NVIDIA Corporation,16.762983697270222,17.901284332366192,16.568274578583427,17.679615020751953,670437000
